,Date,Part,Process,SubProcess,Resource,Event,Process Type,Load,Unit,From,To,Distance,Memo,Simulation time
1303,2018-11-29,A0029_B123S,,,,part_created,,,,,,,,141.0
1304,2018-11-29,A0029_B530P,,,,part_created,,,,,,,,141.0
1305,2018-11-29,A0029_B530S,,,,part_created,,,,,,,,141.0
1306,2018-11-29,A0029_B536P,,,,part_created,,,,,,,,141.0
1307,2018-11-29,A0029_B536S,,,,part_created,,,,,,,,141.0
1308,2018-11-29,A0029_B581P,,,,part_created,,,,,,,,141.0
1309,2018-11-29,A0029_B581S,,,,part_created,,,,,,,,141.0
1310,2018-11-29,A0029_N333P,,,,part_created,,,,,,,,141.0
1311,2018-11-29,A0029_N333S,,,,part_created,,,,,,,,141.0
1312,2018-11-29,A0029_B542S,Sink,,,go to parent block,,,,,,,,141.0
1313,2018-11-29,A0029_B542S,Sink,,,completed,,,,,,,,141.0
1314,2018-11-29,A0029_N340P,Sink,,,go to parent block,,,,,,,,141.0
1315,2018-11-29,A0029_N340P,Sink,,,completed,,,,,,,,141.0
1316,2018-11-29,A0029_N340S,Sink,,,go to parent block,,,,,,,,141.0
1317,2018-11-29,A0029_N340S,Sink,,,completed,,,,,,,,141.0
1318,2018-11-29,A0016_H12S0,판넬선각공장,,,Process_entered,Factory,245.1000000000001,ton,,,,,141.0
1319,2018-11-29,A0016_H12S0,판넬선각공장,,,routing_ended,,,,,,,,141.0
1320,2018-11-29,A0029_A210P,외부,,,Process_entered,Factory,15888.757694052467,m2,,,,,141.0
1321,2018-11-29,A0029_A210P,외부,,,routing_ended,,,,,,,,141.0
1322,2018-11-29,A0029_B123P,2야드 판넬공장,,,Process_entered,Factory,245.69526462395538,ton,,,,,141.0
1323,2018-11-29,A0029_B123P,2야드 판넬공장,,,routing_ended,,,,,,,,141.0
1324,2018-11-29,A0029_A210S,외부,,,Process_entered,Factory,16003.507694052467,m2,,,,,141.0
1325,2018-11-29,A0029_A210S,외부,,,routing_ended,,,,,,,,141.0
1326,2018-11-29,A0029_B123S,2야드 판넬공장,,,Process_entered,Factory,491.3905292479108,ton,,,,,141.0
1327,2018-11-29,A0029_B123S,2야드 판넬공장,,,routing_ended,,,,,,,,141.0
1328,2018-11-29,A0016_H12S0,판넬선각공장,판넬선각공장_7,,work_start,,,,,,,,141.0
1329,2018-11-29,A0029_A210P,외부,외부_141,,work_start,,,,,,,,141.0
1330,2018-11-29,A0029_A211P,외부,,,Process_entered,Factory,16324.33536031607,m2,,,,,141.0
1331,2018-11-29,A0029_A211P,외부,,,routing_ended,,,,,,,,141.0
1332,2018-11-29,A0029_B123P,2야드 판넬공장,2야드 판넬공장_13,,work_start,,,,,,,,141.0
1333,2018-11-29,A0029_N333P,2야드 판넬공장,,,Process_entered,Factory,737.0857938718663,ton,,,,,141.0
1334,2018-11-29,A0029_N333P,2야드 판넬공장,,,routing_ended,,,,,,,,141.0
1335,2018-11-29,A0029_A210S,외부,외부_142,,work_start,,,,,,,,141.0
1336,2018-11-29,A0029_A211S,외부,,,Process_entered,Factory,16645.163026579674,m2,,,,,141.0
1337,2018-11-29,A0029_A211S,외부,,,routing_ended,,,,,,,,141.0
1338,2018-11-29,A0029_B123S,2야드 판넬공장,2야드 판넬공장_14,,work_start,,,,,,,,141.0
1339,2018-11-29,A0029_N333S,2야드 판넬공장,,,Process_entered,Factory,982.7810584958218,ton,,,,,141.0
1340,2018-11-29,A0029_N333S,2야드 판넬공장,,,routing_ended,,,,,,,,141.0
1341,2018-11-29,A0029_A211P,외부,외부_143,,work_start,,,,,,,,141.0
1342,2018-11-29,A0029_A213C,외부,,,Process_entered,Factory,16673.163026579674,m2,,,,,141.0
1343,2018-11-29,A0029_A213C,외부,,,routing_ended,,,,,,,,141.0
1344,2018-11-29,A0029_N333P,2야드 판넬공장,2야드 판넬공장_15,,work_start,,,,,,,,141.0
1345,2018-11-29,A0029_A211S,외부,외부_144,,work_start,,,,,,,,141.0
1346,2018-11-29,A0029_B530P,외부,,,Process_entered,Factory,16795.663026579674,m2,,,,,141.0
1347,2018-11-29,A0029_B530P,외부,,,routing_ended,,,,,,,,141.0
1348,2018-11-29,A0029_N333S,2야드 판넬공장,2야드 판넬공장_16,,work_start,,,,,,,,141.0
1349,2018-11-29,A0029_A213C,외부,외부_145,,work_start,,,,,,,,141.0
1350,2018-11-29,A0029_B530S,외부,,,Process_entered,Factory,16918.163026579674,m2,,,,,141.0
1351,2018-11-29,A0029_B530S,외부,,,routing_ended,,,,,,,,141.0
1352,2018-11-29,A0029_B530P,외부,외부_146,,work_start,,,,,,,,141.0
1353,2018-11-29,A0029_B536P,외부,,,Process_entered,Factory,17066.913026579674,m2,,,,,141.0
1354,2018-11-29,A0029_B536P,외부,,,routing_ended,,,,,,,,141.0
1355,2018-11-29,A0029_B530S,외부,외부_147,,work_start,,,,,,,,141.0
1356,2018-11-29,A0029_B536S,외부,,,Process_entered,Factory,17215.663026579674,m2,,,,,141.0
1357,2018-11-29,A0029_B536S,외부,,,routing_ended,,,,,,,,141.0
1358,2018-11-29,A0029_B536P,외부,외부_148,,work_start,,,,,,,,141.0
1359,2018-11-29,A0029_B581P,외부,,,Process_entered,Factory,17405.663026579674,m2,,,,,141.0
1360,2018-11-29,A0029_B581P,외부,,,routing_ended,,,,,,,,141.0
1361,2018-11-29,A0029_B536S,외부,외부_149,,work_start,,,,,,,,141.0
1362,2018-11-29,A0029_B581S,외부,,,Process_entered,Factory,17595.663026579674,m2,,,,,141.0
1363,2018-11-29,A0029_B581S,외부,,,routing_ended,,,,,,,,141.0
1364,2018-11-29,A0029_B581P,외부,외부_150,,work_start,,,,,,,,141.0
1365,2018-11-29,A0029_B581S,외부,외부_151,,work_start,,,,,,,,141.0
1366,2018-11-30,A0029_B581P,외부,외부_150,,work_finish,,,,,,,,142.0
1367,2018-11-30,A0029_B581P,외부,외부_150,,part_transferred_to_out_buffer,Factory,17405.663026579674,m2,,,,,142.0
1368,2018-11-30,A0029_B581S,외부,외부_151,,work_finish,,,,,,,,142.0
1369,2018-11-30,A0029_B581S,외부,외부_151,,part_transferred_to_out_buffer,Factory,17215.663026579674,m2,,,,,142.0
1370,2018-11-30,A0004_H91A0,,,,part_created,,,,,,,,142.0
1371,2018-11-30,A0016_G310A,,,,part_created,,,,,,,,142.0
1372,2018-11-30,A0029_A222A,,,,part_created,,,,,,,,142.0
1373,2018-11-30,A0029_B343P,,,,part_created,,,,,,,,142.0
1374,2018-11-30,A0029_B343S,,,,part_created,,,,,,,,142.0
1375,2018-11-30,A0029_B540P,,,,part_created,,,,,,,,142.0
1376,2018-11-30,A0029_B540S,,,,part_created,,,,,,,,142.0
1377,2018-11-30,A0029_B546P,,,,part_created,,,,,,,,142.0
1378,2018-11-30,A0029_B546S,,,,part_created,,,,,,,,142.0
1379,2018-11-30,A0029_B54S0,,,,part_created,,,,,,,,142.0
1380,2018-11-30,A0029_B571P,,,,part_created,,,,,,,,142.0
1381,2018-11-30,A0029_B571S,,,,part_created,,,,,,,,142.0
1382,2018-11-30,A0029_B573P,,,,part_created,,,,,,,,142.0
1383,2018-11-30,A0029_B573S,,,,part_created,,,,,,,,142.0
1384,2018-11-30,A0029_B577P,,,,part_created,,,,,,,,142.0
1385,2018-11-30,A0029_B577S,,,,part_created,,,,,,,,142.0
1386,2018-11-30,A0029_B581P,Sink,,,go to parent block,,,,,,,,142.0
1387,2018-11-30,A0029_B581P,Sink,,,completed,,,,,,,,142.0
1388,2018-11-30,A0029_B581S,Sink,,,go to parent block,,,,,,,,142.0
1389,2018-11-30,A0029_B581S,Sink,,,completed,,,,,,,,142.0
1390,2018-11-30,A0004_H91A0,외부,,,Process_entered,Factory,17543.40405899264,m2,,,,,142.0
1391,2018-11-30,A0004_H91A0,외부,,,routing_ended,,,,,,,,142.0
